model,eval_kind,precision,mode,variant_impl,variant_label,source_experiment,source_result_dir,collected_result_dir,ppl,group1_mean,arc_easy,hellaswag,piqa,winogrande
Llama-3-8b,ppl,int8,dyn_sq,pinn_w8a8,pinn32,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205105_07_dyn_sq_pinn_w8a8_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205105_07_dyn_sq_pinn_w8a8_d32,6.540988675640656,,,,,
Llama-3-8b,ppl,int8,dyn_sq,pinn_w8a8,pinn8,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205105_03_dyn_sq_pinn_w8a8_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205105_03_dyn_sq_pinn_w8a8_d8,6.5404980712805605,,,,,
Llama-3-8b,ppl,int8,static_sq,exact,exact,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205238_08_static_sq_baseline,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205238_08_static_sq_baseline,6.4399355620509,,,,,
Llama-3-8b,ppl,int8,static_sq,pinn_fp,pinn16,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205542_11_static_sq_pinn_fp_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205542_11_static_sq_pinn_fp_d16,6.447833277569896,,,,,
Llama-3-8b,ppl,int8,static_sq,pinn_fp,pinn32,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_214254_13_static_sq_pinn_fp_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_214254_13_static_sq_pinn_fp_d32,6.448466733360765,,,,,
Llama-3-8b,ppl,int8,static_sq,pinn_fp,pinn8,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205325_09_static_sq_pinn_fp_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205325_09_static_sq_pinn_fp_d8,6.535850683313664,,,,,
Llama-3-8b,ppl,int8,static_sq,pinn_w8a8,pinn16,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_214254_12_static_sq_pinn_w8a8_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_214254_12_static_sq_pinn_w8a8_d16,6.794293545864741,,,,,
Llama-3-8b,ppl,int8,static_sq,pinn_w8a8,pinn32,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_214254_14_static_sq_pinn_w8a8_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_214254_14_static_sq_pinn_w8a8_d32,6.75646822282955,,,,,
Llama-3-8b,ppl,int8,static_sq,pinn_w8a8,pinn8,end2endacc_llama3_8b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205438_10_static_sq_pinn_w8a8_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_llama3_8b_int8_ppl/results/2026-04-03_205438_10_static_sq_pinn_w8a8_d8,6.75046506657051,,,,,
facebook-opt-6.7b,lm,fp16,fp16,exact,exact,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220521_00_exact_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220521_00_exact_group1,,0.672581974840876,0.601010101010101,0.6718781119298944,0.76550598476605,0.6519337016574586
facebook-opt-6.7b,lm,fp16,fp16,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_211603_16_exact_pinn_dim16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_211603_16_exact_pinn_dim16_group1,,0.6720877280856044,0.601010101010101,0.6717785301732723,0.764417845484222,0.6511444356748224
facebook-opt-6.7b,lm,fp16,fp16,pinn_fp,pinn32,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_211619_17_exact_pinn_dim32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_211619_17_exact_pinn_dim32_group1,,0.6723902634364823,0.6014309764309764,0.6717785301732723,0.764417845484222,0.6519337016574586
facebook-opt-6.7b,lm,fp16,fp16,pinn_fp,pinn8,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_211518_15_exact_pinn_dim8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_211518_15_exact_pinn_dim8_group1,,0.6743835016656718,0.6039562289562289,0.6734714200358495,0.7665941240478781,0.6535122336227308
facebook-opt-6.7b,lm,fp8,dyn_sq,exact,exact,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_174652_01_dyn_sq_exact_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_174652_01_dyn_sq_exact_fp8_group1,,0.6716803999334218,0.5993265993265994,0.670583549093806,0.7704026115342764,0.6464088397790055
facebook-opt-6.7b,lm,fp8,dyn_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_175144_04_dyn_sq_pinn_fp_d16_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_175144_04_dyn_sq_pinn_fp_d16_fp8_group1,,0.6696437268345641,0.6001683501683501,0.6703843855805617,0.7671381936887922,0.6408839779005525
facebook-opt-6.7b,lm,fp8,dyn_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_175511_03_dyn_sq_pinn_fp_d32_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_175511_03_dyn_sq_pinn_fp_d32_fp8_group1,,0.6712185007261564,0.5997474747474747,0.6712806213901613,0.7682263329706203,0.6456195737963694
facebook-opt-6.7b,lm,fp8,dyn_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_174740_01_dyn_sq_pinn_fp_d8_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_174740_01_dyn_sq_pinn_fp_d8_fp8_group1,,0.6730567292456626,0.6022727272727273,0.6708822943636725,0.7671381936887922,0.6519337016574586
facebook-opt-6.7b,lm,fp8,dyn_sq,pinn_fp8,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_060500_05_dyn_sq_pinn_fp8_d16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_060500_05_dyn_sq_pinn_fp8_d16_group1,,0.3730130697684564,0.25084175084175087,0.2504481179047998,0.49510337323177367,0.4956590370955012
facebook-opt-6.7b,lm,fp8,dyn_sq,pinn_fp8,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_175721_04_dyn_sq_pinn_fp8_d32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_175721_04_dyn_sq_pinn_fp8_d32_group1,,0.6705935756346642,0.601010101010101,0.6707827126070504,0.764961915125136,0.6456195737963694
facebook-opt-6.7b,lm,fp8,dyn_sq,pinn_fp8,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_175000_02_dyn_sq_pinn_fp8_d8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_175000_02_dyn_sq_pinn_fp8_d8_group1,,0.6713401576650098,0.6073232323232324,0.6740689105755826,0.763873775843308,0.6400947119179163
facebook-opt-6.7b,lm,fp8,static_sq,exact,exact,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_180156_08_static_sq_exact_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_180156_08_static_sq_exact_fp8_group1,,0.6693637550051362,0.5959595959595959,0.6681935869348735,0.7676822633297062,0.6456195737963694
facebook-opt-6.7b,lm,fp8,static_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_181232_11_static_sq_pinn_fp_d16_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_181232_11_static_sq_pinn_fp_d16_fp8_group1,,0.6677255049786079,0.5972222222222222,0.6667994423421629,0.764417845484222,0.6424625098658248
facebook-opt-6.7b,lm,fp8,static_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_181741_07_static_sq_pinn_fp_d32_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_181741_07_static_sq_pinn_fp_d32_fp8_group1,,0.6675702292278206,0.5976430976430976,0.666301533559052,0.763873775843308,0.6424625098658248
facebook-opt-6.7b,lm,fp8,static_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_180827_05_static_sq_pinn_fp_d8_fp8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_180827_05_static_sq_pinn_fp_d8_fp8_group1,,0.6697234542014499,0.6022727272727273,0.6702848038239394,0.763873775843308,0.6424625098658248
facebook-opt-6.7b,lm,fp8,static_sq,pinn_fp8,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_060807_12_static_sq_pinn_fp8_d16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-04_060807_12_static_sq_pinn_fp8_d16_group1,,0.3730130697684564,0.25084175084175087,0.2504481179047998,0.49510337323177367,0.4956590370955012
facebook-opt-6.7b,lm,fp8,static_sq,pinn_fp8,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_181803_08_static_sq_pinn_fp8_d32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_181803_08_static_sq_pinn_fp8_d32_group1,,0.6692162934262976,0.5963804713804713,0.6659032065325632,0.7665941240478781,0.6479873717442778
facebook-opt-6.7b,lm,fp8,static_sq,pinn_fp8,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_180942_06_static_sq_pinn_fp8_d8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-04_180942_06_static_sq_pinn_fp8_d8_group1,,0.6696566309435312,0.6077441077441077,0.6681935869348735,0.764961915125136,0.6377269139700079
facebook-opt-6.7b,lm,int8,dyn_sq,exact,exact,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220630_01_dyn_sq_baseline_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220630_01_dyn_sq_baseline_group1,,0.6724441104130622,0.601010101010101,0.671081457876917,0.764961915125136,0.6527229676400947
facebook-opt-6.7b,lm,int8,dyn_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220702_04_dyn_sq_pinn_fp_d16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220702_04_dyn_sq_pinn_fp_d16_group1,,0.6733187408373341,0.6031144781144782,0.6724756024696276,0.764961915125136,0.6527229676400947
facebook-opt-6.7b,lm,int8,dyn_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_180128_03_dyn_sq_pinn_fp_d32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_180128_03_dyn_sq_pinn_fp_d32_group1,,0.6706684959620569,0.6001683501683501,0.6716789484166501,0.764417845484222,0.6464088397790055
facebook-opt-6.7b,lm,int8,dyn_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_174528_01_dyn_sq_pinn_fp_d8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_174528_01_dyn_sq_pinn_fp_d8_group1,,0.674000674906062,0.6031144781144782,0.673272256522605,0.7676822633297062,0.6519337016574586
facebook-opt-6.7b,lm,int8,dyn_sq,pinn_w8a8,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220854_05_dyn_sq_pinn_w8a8_d16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_220854_05_dyn_sq_pinn_w8a8_d16_group1,,0.6771695619485827,0.6077441077441077,0.6733718382792272,0.7693144722524483,0.6582478295185478
facebook-opt-6.7b,lm,int8,dyn_sq,pinn_w8a8,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_180333_04_dyn_sq_pinn_w8a8_d32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_180333_04_dyn_sq_pinn_w8a8_d32_group1,,0.6746900291001559,0.6039562289562289,0.6731726747659829,0.764961915125136,0.6566692975532754
facebook-opt-6.7b,lm,int8,dyn_sq,pinn_w8a8,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_174528_02_dyn_sq_pinn_w8a8_d8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_174528_02_dyn_sq_pinn_w8a8_d8_group1,,0.6763044495336096,0.6106902356902357,0.6746664011153157,0.7671381936887922,0.6527229676400947
facebook-opt-6.7b,lm,int8,static_sq,exact,exact,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_232317_08_static_sq_baseline_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_232317_08_static_sq_baseline_group1,,0.6724449084648345,0.5984848484848485,0.6719776936865166,0.7665941240478781,0.6527229676400947
facebook-opt-6.7b,lm,int8,static_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_232317_11_static_sq_pinn_fp_d16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_232317_11_static_sq_pinn_fp_d16_group1,,0.673265989960962,0.6005892255892256,0.6721768571997611,0.764417845484222,0.6558800315706393
facebook-opt-6.7b,lm,int8,static_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_233049_07_static_sq_pinn_fp_d32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_233049_07_static_sq_pinn_fp_d32_group1,,0.672559426470336,0.5997474747474747,0.6715793666600279,0.7622415669205659,0.6566692975532754
facebook-opt-6.7b,lm,int8,static_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_232547_05_static_sq_pinn_fp_d8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_232547_05_static_sq_pinn_fp_d8_group1,,0.6726946458049455,0.6018518518518519,0.6725751842262497,0.764417845484222,0.6519337016574586
facebook-opt-6.7b,lm,int8,static_sq,pinn_w8a8,pinn16,end2endacc_opt_6_7b_int8_lm_eval,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_232317_12_static_sq_pinn_w8a8_d16_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_lm_eval/results/2026-04-03_232317_12_static_sq_pinn_w8a8_d16_group1,,0.6734807346598626,0.6056397306397306,0.6721768571997611,0.764961915125136,0.6511444356748224
facebook-opt-6.7b,lm,int8,static_sq,pinn_w8a8,pinn32,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_233117_08_static_sq_pinn_w8a8_d32_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_233117_08_static_sq_pinn_w8a8_d32_group1,,0.6710614368039897,0.6047979797979798,0.6726747659828719,0.7611534276387377,0.6456195737963694
facebook-opt-6.7b,lm,int8,static_sq,pinn_w8a8,pinn8,end2endacc_opt_6_7b_lm_eval_group1_completion,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_233021_06_static_sq_pinn_w8a8_d8_group1,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_lm_eval_group1_completion/results/2026-04-03_233021_06_static_sq_pinn_w8a8_d8_group1,,0.6726175972918,0.6085858585858586,0.6730730930093607,0.7671381936887922,0.6416732438831886
facebook-opt-6.7b,ppl,fp16,fp16,exact,exact,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214254_00_exact_wikitext2,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214254_00_exact_wikitext2,10.860248000666788,,,,,
facebook-opt-6.7b,ppl,fp16,fp16,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_213524_16_exact_pinn_dim16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_213524_16_exact_pinn_dim16,10.831248638955778,,,,,
facebook-opt-6.7b,ppl,fp16,fp16,pinn_fp,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_213524_17_exact_pinn_dim32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_213524_17_exact_pinn_dim32,10.832385921390754,,,,,
facebook-opt-6.7b,ppl,fp16,fp16,pinn_fp,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_213524_15_exact_pinn_dim8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_213524_15_exact_pinn_dim8,10.79082583699566,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,exact,exact,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_174538_01_dyn_sq_exact_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_174538_01_dyn_sq_exact_fp8,10.936833931321312,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_175020_04_dyn_sq_pinn_fp_d16_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_175020_04_dyn_sq_pinn_fp_d16_fp8,10.91287738793569,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_175154_06_dyn_sq_pinn_fp_d32_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_175154_06_dyn_sq_pinn_fp_d32_fp8,10.914896514096057,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_174711_02_dyn_sq_pinn_fp_d8_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_174711_02_dyn_sq_pinn_fp_d8_fp8,10.882199724774896,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,pinn_fp8,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_054941_05_dyn_sq_pinn_fp8_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_054941_05_dyn_sq_pinn_fp8_d16,nan,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,pinn_fp8,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055116_07_dyn_sq_pinn_fp8_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055116_07_dyn_sq_pinn_fp8_d32,nan,,,,,
facebook-opt-6.7b,ppl,fp8,dyn_sq,pinn_fp8,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_054401_03_dyn_sq_pinn_fp8_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_054401_03_dyn_sq_pinn_fp8_d8,nan,,,,,
facebook-opt-6.7b,ppl,fp8,static_sq,exact,exact,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_180004_08_static_sq_exact_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_180004_08_static_sq_exact_fp8,11.111033775359076,,,,,
facebook-opt-6.7b,ppl,fp8,static_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_181054_11_static_sq_pinn_fp_d16_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_181054_11_static_sq_pinn_fp_d16_fp8,11.086443188505527,,,,,
facebook-opt-6.7b,ppl,fp8,static_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_181421_13_static_sq_pinn_fp_d32_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_181421_13_static_sq_pinn_fp_d32_fp8,11.074174075578036,,,,,
facebook-opt-6.7b,ppl,fp8,static_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_180412_09_static_sq_pinn_fp_d8_fp8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_180412_09_static_sq_pinn_fp_d8_fp8,11.072013126016056,,,,,
